,file_name,case_name,docket_number,Argued,Decided,Granted,first_party,first_party_label,second_party,second_party_label,winning_party,decision_type,majority_vote,minority_vote,advocate_0,advocate_description_0,advocate_1,advocate_description_1,advocate_2,advocate_description_2,advocate_3,advocate_description_3,advocate_4,advocate_description_4,advocate_5,advocate_description_5,advocate_6,advocate_description_6,advocate_7,advocate_description_7,advocate_8,advocate_description_8,advocate_9,advocate_description_9,advocate_10,advocate_description_10,advocate_11,advocate_description_11,advocate_12,advocate_description_12,advocate_13,advocate_description_13,advocate_14,advocate_description_14,advocate_15,advocate_description_15,john_m_harlan2,hugo_l_black,william_o_douglas,potter_stewart,william_j_brennan_jr,byron_r_white,earl_warren,tom_c_clark,abe_fortas,thurgood_marshall,harry_a_blackmun,lewis_f_powell_jr,william_h_rehnquist,john_paul_stevens,sandra_day_oconnor,antonin_scalia,anthony_m_kennedy,david_h_souter,clarence_thomas,ruth_bader_ginsburg,stephen_g_breyer,felix_frankfurter,harold_burton,stanley_reed,sherman_minton,arthur_j_goldberg,sonia_sotomayor,john_g_roberts_jr,samuel_a_alito_jr,warren_e_burger,elena_kagan,neil_gorsuch,brett_m_kavanaugh,charles_e_whittaker,petitioner_wins
5066,2006.05-1256,Philip Morris USA v. Williams,05-1256,1162274400.0,1171951200.0,1148965200.0,Philip Morris USA,Petitioner,"Mayola Williams, Personal Representative of the Estate of Jesse D. Williams, Deceased",Respondent,Philip Morris USA,majority opinion,5.0,4.0,robert_s_peck,argued the cause for Respondent,andrew_l_frey,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,minority,majority,majority,minority,minority,majority,,,,,,,majority,majority,,,,,,1
5067,2006.05-1272,Rockwell International Corp. v. United States,05-1272,1165298400.0,1174971600.0,1159246800.0,Rockwell International Corp. et al.,Petitioner,United States and United States ex rel James S. Stone,Respondent,"Rockwell International Corp., et al.",majority opinion,6.0,2.0,maureen_e_mahoney,argued the cause for Petitioners,maria_t_vullo,argued the cause for Respondent Stone,malcolm_l_stewart,argued the cause for Respondent United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,minority,none,,,,,,,majority,majority,,,,,,1
5068,2006.05-1284,"Watson v. Philip Morris Companies, Inc.",05-1284,1177477200.0,1181538000.0,1168581600.0,Lisa Watson et al.,Petitioner,"Philip Morris Companies, Inc., et al.",Respondent,"Lisa Watson, et al.",majority opinion,9.0,0.0,david_c_frederick,for the petitioners,irving_l_gornstein,"for the United States, as amicus curiae, by special leave of court",theodore_b_olson,for the respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5069,2006.05-1342,"Watters v. Wachovia Bank, N.A.",05-1342,1164780000.0,1176786000.0,1150693200.0,"Linda A. Watters, Commissioner, Michigan Office of Insurance and Financial Services",Petitioner,"Wachovia Bank, N.A., et al.",Respondent,,majority opinion,5.0,3.0,e_john_blanchard,on behalf of Petitioner,sri_srinivasan,argued the cause for Respondents,robert_a_long_jr,argued the cause for Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,minority,majority,majority,none,majority,majority,,,,,,,minority,majority,,,,,,1
5070,2006.05-1345,"United Haulers Assocation, Inc. v. Oneida-Herkimer Solid Waste Management Authority",05-1345,1168236000.0,1177909200.0,1159246800.0,"United Haulers Association, Inc., et al.",Petitioner,Oneida-Herkimer Solid Waste Management Authority et al.,Respondent,,majority opinion,6.0,3.0,michael_j_cahill,argued the cause for Respondents,evan_mark_tager,argued the cause for Petitioners,caitlin_j_halligan,argued the cause for Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,minority,majority,majority,majority,majority,,,,,,,majority,minority,,,,,,0
5071,2006.05-1382,"Gonzales v. Planned Parenthood Federation of America, Inc.",05-1382,1162965600.0,1176872400.0,1150693200.0,"Alberto R. Gonzales, Attorney General",Petitioner,"Planned Parenthood Federation of America, Inc., et al.",Respondent,"Alberto R. Gonzales, Attorney General",majority opinion,5.0,4.0,paul_d_clement,argued the cause for Petitioner,eve_c_gartner,argued the cause for Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5072,2006.05-1429,Travelers Casualty & Surety Co. of America v. Pacific Gas & Electric Co.,05-1429,1168927200.0,1174366800.0,1160110800.0,Travelers Casualty & Surety Company of America,Petitioner,Pacific Gas & Electric Company,Respondent,Travelers Casualty and Surety Company of America,majority opinion,9.0,0.0,g_eric_brunstad_jr,for the petitioner,e_joshua_rosenkranz,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5073,2006.05-1448,Beck v. PACE International Union,05-1448,1177390800.0,1181538000.0,1169186400.0,"Jeffrey H. Beck, liquidating trustee of the Estates of Crown Vantage, Inc. and Crown Paper Company",Petitioner,PACE International Union et al.,Respondent,"Jeffrey H. Beck, Liquidating Trustee of the Estates of Crown Vantage, Inc. and Crown Paper Company",majority opinion,9.0,0.0,m_miller_baker,on behalf of the petitioners,matthew_d_roberts,"for the United States as amicus curiae, by special leave of the Court, supporting the petitioner",julia_p_clark,on behalf of the respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5074,2006.05-1508,Zuni Public School Dist. No. 89 v. Department of Education,05-1508,1168408800.0,1176786000.0,1159246800.0,Zuni Public School District No. 89 et al.,Petitioner,United States Department of Education et al.,Respondent,,majority opinion,5.0,4.0,leigh_marc_manasevit,"argued the cause for Respondent, on behalf of state respondent",ronald_j_vanamberg,argued the cause for Petitioners,sri_srinivasan,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,minority,minority,majority,majority,,,,,,,minority,majority,,,,,,0
5075,2006.05-1541,EC Term of Years Trust v. United States,05-1541,1172469600.0,1177909200.0,1161925200.0,EC Term of Years Trust,Petitioner,United States,Respondent,,majority opinion,9.0,0.0,francis_s_ainsa_jr,argued the cause for the petitioner,deanne_e_maynard,"Assistant to the Solicitor General, Department of Justice, argued the cause for the United States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5076,2006.05-1575,Schriro v. Landrigan,05-1575,1168322400.0,1179118800.0,1159246800.0,"Dora B. Schriro, Director, Arizona Department of Corrections",Petitioner,"Jeffrey Timothy Landrigan, aka Billy Patrick Wayne Hill",Respondent,"Dora B. Schriro, Director, Arizona Department of Corrections",majority opinion,5.0,4.0,kent_e_cattani,argued the cause for Petitioner,donald_b_verrilli_jr,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5077,2006.05-1589,Davenport v. Washington Education Association,05-1589,1168408800.0,1181797200.0,1159246800.0,Gary Davenport et al.,Petitioner,Washington Education Association,Respondent,"Gary Davenport, et al.",majority opinion,9.0,0.0,paul_d_clement,argued the cause for Petitioners,robert_m_mckenna,argued the cause for Petitioners,john_m_west,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5078,2006.05-1629,Gonzales v. Duenas-Alvarez,05-1629,1165298400.0,1169013600.0,1159246800.0,"Alberto R. Gonzales, Attorney General",Petitioner,Luis Alexander Duenas-Alvarez,Respondent,"Alberto R. Gonzales, Attorney General",majority opinion,9.0,0.0,christopher_j_meade,argued the cause for Respondent,dan_himmelfarb,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5079,2006.05-1631,Scott v. Harris,05-1631,1172469600.0,1177909200.0,1161925200.0,Timothy Scott,Petitioner,Victor Harris,Respondent,Timothy Scott,majority opinion,8.0,1.0,philip_w_savrin,for the petitioner,gregory_g_garre,"Deputy Solicitor General, Department of Justice, for the United States as amicus curiae, supporting the petitioner",craig_t_jones,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5080,2006.05-380,Gonzales v. Carhart,05-380,1162965600.0,1176872400.0,1140501600.0,"Alberto R. Gonzales, Attorney General",Petitioner,Leroy Carhart et al.,Respondent,"Alberto R. Gonzales, Attorney General",majority opinion,5.0,4.0,paul_d_clement,argued the cause for Petitioner,priscilla_j_smith,argued the cause for Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5081,2006.05-381,"Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber Co., Inc.",05-381,1164693600.0,1171951200.0,1151298000.0,Weyerhaeuser Company,Petitioner,"Ross-Simmons Hardwood Lumber Company, Inc.",Respondent,Weyerhaeuser Co.,majority opinion,9.0,0.0,andrew_j_pincus,argued the cause for Petitioner,kannon_k_shanmugam,argued the cause for Petitioner,michael_e_haglund,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5082,2006.05-493,Ayers v. Belmontes,05-493,1159851600.0,1163397600.0,1146459600.0,"Robert L. Ayers, Jr., Acting Warden",Petitioner,Fernando Belmontes,Respondent,"Robert L. Ayers, Jr., Acting Warden",majority opinion,5.0,4.0,eric__s_multhaup,argued the cause for Respondent,mark_a_johnson,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5083,2006.05-547,Lopez v. Gonzales,05-547,1159851600.0,1165298400.0,1144040400.0,Jose Antonio Lopez,Petitioner,"Alberto R. Gonzales, Attorney General",Respondent,Jose Antonio Lopez,majority opinion,8.0,1.0,timothy_crooks,argued the cause for Petitioner Toledo-Flores,edwin_s_kneedler,argued the cause for Respondents,robert_a_long_jr,argued the cause for Petitioner Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,1
5084,2006.05-593,Osborn v. Haley,05-593,1162188000.0,1169445600.0,1147669200.0,Pat Osborn,Petitioner,Barry Haley et al.,Respondent,,majority opinion,7.0,2.0,douglas_hallward_driemeier,argued the cause for Respondents,eric_grant,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,0
5085,2006.05-595,Whorton v. Bockting,05-595,1162360800.0,1172642400.0,1147669200.0,"Glen Whorton, Director, Nevada Department of Corrections",Petitioner,Marvin Howard Bockting,Respondent,"Glen Whorton, Director, Nevada Department of Corrections",majority opinion,9.0,0.0,george_j_chanos,on behalf of Petitioner,franny_a_forsman,"Attorneys for Respondent, Counsel of Record",irving_l_gornstein,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5086,2006.05-608,"MedImmune, Inc. v. Genentech, Inc.",05-608,1159938000.0,1168322400.0,1140501600.0,"MedImmune, Inc.",Petitioner,"Genentech, Inc., et al.",Respondent,"MedImmune, Inc.",majority opinion,8.0,1.0,john_g_kester,argued the cause for Petitioner,maureen_e_mahoney,argued the cause for Respondents,deanne_e_maynard,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,1
5087,2006.05-6551,Cunningham v. California,05-6551,1160542800.0,1169445600.0,1140501600.0,John Cunningham,Petitioner,California,Respondent,John Cunningham,majority opinion,6.0,3.0,peter_gold,argued the cause for Petitioner,jeffrey_mk_laurence,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,minority,majority,majority,majority,minority,,,,,,,majority,minority,,,,,,1
5088,2006.05-669,BP America Production Co. v. Burton,05-669,1159938000.0,1165816800.0,1145250000.0,"BP America Production Co., successor in interest to Amoco Production Co., et al.",Petitioner,"Rejane Burton, Act Assistant Secretary, Land and Minerals Management, Department of the Interior, et al.",Respondent,,majority opinion,7.0,0.0,daryl_joseffer,argued the cause for Respondents,jeffrey_a_lamken,argued the cause for Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,none,,,,,,,none,majority,,,,,,0
5089,2006.05-705,"Global Crossing Telecommunications, Inc. v. Metrophones Telecommunications, Inc.",05-705,1160456400.0,1176786000.0,1140501600.0,"Global Crossing Telecommunications, Inc.",Petitioner,"Metrophones Telecommunications, Inc.",Respondent,,majority opinion,7.0,2.0,roy_t_englert,argued the cause for Respondent,james_a_feldman,argued the cause for Respondent,jeffrey_l_fisher,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,0
5090,2006.05-7058,Jones v. Bock,05-7058,1162188000.0,1169445600.0,1141624800.0,Lorenzo L. Jones,Petitioner,"Barbara Bock, Warden, et al.",Respondent,Lorenzo L. Jones,majority opinion,9.0,0.0,linda_m_olivieri,on behalf of Respondents,jean_claude_andre,argued the cause for Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5091,2006.05-746,Norfolk Southern Railway Co. v. Sorrell,05-746,1160456400.0,1168408800.0,1147669200.0,Norfolk Southern Railway Company,Petitioner,Timothy Sorrell,Respondent,Norfolk Southern Railway Company,majority opinion,9.0,0.0,carter_g_phillips,argued the cause for Petitioner,mary_l_perry,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5092,2006.05-785,Carey v. Musladin,05-785,1160542800.0,1165816800.0,1145250000.0,"Thomas L. Carey, Warden",Petitioner,Mathew Musladin,Respondent,"Thomas L. Carey, Warden",majority opinion,9.0,0.0,david_w_fermino,on behalf of Respondent,gregory_a_ott,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5093,2006.05-848,Environmental Defense v. Duke Energy Corp.,05-848,1162360800.0,1175490000.0,1147669200.0,Environmental Defense et al.,Petitioner,Duke Energy Corporation,Respondent,Environmental Defense,majority opinion,9.0,0.0,carter_g_phillips,argued the cause for Respondent Duke Energy Corporation,thomas_g_hungar,argued the cause for Respondent United States in support of petitioners,sean_h_donahue,argued the cause for Petitioners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5094,2006.05-85,"Powerex Corp. v. Reliant Energy Services, Inc.",05-85,1176699600.0,1182142800.0,1169186400.0,Powerex Corp.,Petitioner,"Reliant Energy Services, Inc., et al.",Respondent,Powerex Corp.,majority opinion,7.0,2.0,david_c_frederick,for the petitioner,douglas_hallward_driemeier,"for the United States, as amicus curiae, by special leave of the Court",leonard_b_simon,for the respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,majority,minority,,,,,,,majority,majority,,,,,,1
5095,2006.05-8820,Lawrence v. Florida,05-8820,1162274400.0,1171951200.0,1143439200.0,Gary Lawrence,Petitioner,Florida,Respondent,,majority opinion,5.0,4.0,mary_catherine_bonner,argued the cause for Petitioner,christopher_m_kise,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,0
5096,2006.05-908,Parents Involved in Community Schools v. Seattle School District No. 1,05-908,1165212000.0,1183006800.0,1149483600.0,Parents Involved In Community Schools,Petitioner,Seattle School District No. 1 et al.,Respondent,Parents Involved in Community Schools,majority opinion,5.0,4.0,paul_d_clement,argued the cause for Petitioner,harry_jf_korrell,argued the cause for Petitioner,michael_f_madden,argued the cause for Respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,0
5097,2006.05-915,Meredith v. Jefferson County Board of Education,05-915,1165212000.0,1183006800.0,1149483600.0,"Crystal D. Meredith, custodial parent and next friend of Joshua Ryan McDonald",Petitioner,Jefferson County Board of Education et al.,Respondent,,,,,paul_d_clement,argued the cause for Petitioner,francis_j_mellen_jr,argued the cause for Respondents,teddy_b_gordon,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5098,2006.05-9222,Burton v. Stewart,05-9222,1162879200.0,1168322400.0,1149483600.0,Lonnie Lee Burton,Petitioner,"Belinda Stewart, Superintendent, Stafford Creek Corrections Center",Respondent,,per curiam,9.0,0.0,william_b_collins,argued the cause for Respondent,matthew_d_roberts,argued the cause for Respondent,jeffrey_l_fisher,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5099,2006.05-9264,James v. United States,05-9264,1162879200.0,1176872400.0,1150088400.0,"Alphonso James, Jr.",Petitioner,United States,Respondent,,majority opinion,5.0,4.0,craig_l_crawford,argued the cause for Petitioner,jonathan_l_marcus,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,minority,majority,majority,minority,minority,majority,,,,,,,majority,majority,,,,,,0
5100,2006.05-983,Winkelman v. Parma City School District,05-983,1172556000.0,1179723600.0,1161925200.0,"Jacob Winkelman, a minor, by and through his parents and legal guardians, Jeff and Sandee Winkelman, et al.",Petitioner,Parma City School District,Respondent,"Jacob Winkelman, a Minor, By and Through His Parents and Legal Guardians, Jeff and Sandee Winkelman, et al.",majority opinion,7.0,2.0,jean_claude_andre,for the petitioners,david_b_salmons,"Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the petitioners",pierre_h_bergeron,for the respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,majority,,,,,,1
5101,2006.05-996,Marrama v. Citizens Bank of Massachusetts,05-996,1162792800.0,1172037600.0,1150088400.0,Robert Louis Marrama,Petitioner,Citizens Bank of Massachusetts et al.,Respondent,,majority opinion,5.0,4.0,david_g_baker,argued the cause for Petitioner,g_eric_brunstad_jr,argued the cause for Respondents,lisa_schiavo_blatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,minority,minority,,,,,,0
5102,2006.05-998,United States v. Resendiz-Ponce,05-998,1160456400.0,1168322400.0,1145250000.0,United States,Petitioner,Juan Resendiz-Ponce,Respondent,United States,majority opinion,8.0,1.0,atmore_baggot,Attorneys for Respondent,michael_r_dreeben,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5103,2006.06-102,Sinochem International Co. Ltd. v. Malaysia International Shipping Corp.,06-102,1168322400.0,1173074400.0,1159246800.0,Sinochem International Co. Ltd.,Petitioner,Malaysia International Shipping Corporation,Respondent,"Sinochem International Co., Ltd.",majority opinion,9.0,0.0,gregory_andrew_castanias,argued the cause for Petitioner,douglas_hallward_driemeier,argued the cause for Petitioner,ann_michele_g_higgins,argued the cause for Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5104,2006.06-116,Limtiaco v. Camacho,06-116,1168236000.0,1174971600.0,1159246800.0,"Alicia G. Limtiaco, Attorney General of Guam",Petitioner,"Felix P. Camacho, Governor of Guam",Respondent,"Alicia G. Limtiaco, Attorney General of Guam",majority opinion,5.0,4.0,beth_s_brinkmann,argued the cause for Respondent,seth_p_waxman,argued the cause for Petitioner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,majority,,,,,,,majority,minority,,,,,,1
5105,2006.06-134,Permanent Mission of India to the United Nations v. City of New York,06-134,1177390800.0,1181797200.0,1169186400.0,Permanent Mission of India to the United Nations et al.,Petitioner,"City of New York, New York",Respondent,,majority opinion,7.0,2.0,john_jp_howley,for the petitioners,sri_srinivasan,"for the United States as amicus curiae, by special leave of the Court, supporting the petitioners",michael_a_cardozo,on behalf of Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,majority,minority,,,,,,,majority,majority,,,,,,0
5106,2006.06-157,"Hein v. Freedom From Religion Foundation, Inc.",06-157,1172642400.0,1182747600.0,1164952800.0,"Jay F. Hein, Director, White House Office of Faith-Based and Community Initiatives, et al.",Petitioner,"Freedom From Religion Foundation, Inc., et al.",Respondent,"Jay F. Hein, Director, White House Office of Faith-Based and Community Initiatives, et al.",plurality opinion,5.0,4.0,paul_d_clement,,andrew_j_pincus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5107,2006.06-219,Wilkie v. Robbins,06-219,1174280400.0,1182747600.0,1164952800.0,Charles Wilkie et al.,Petitioner,Harvey Frank Robbins,Respondent,"Charles Wilkie, et al.",majority opinion,7.0,2.0,gregory_g_garre,,laurence_h_tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,minority,majority,,,,,,,majority,majority,,,,,,0
5108,2006.06-278,Morse v. Frederick,06-278,1174280400.0,1182747600.0,1164952800.0,Deborah Morse et al.,Petitioner,Joseph Frederick,Respondent,"Deborah Morse, et al.",majority opinion,5.0,4.0,kenneth_w_starr,,edwin_s_kneedler,,douglas_k_mertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5109,2006.06-313,Roper v. Weaver,06-313,1174453200.0,1179723600.0,1165471200.0,"Don Roper, Superintendent, Potosi Correctional Center",Petitioner,William Weaver,Respondent,,per curiam,6.0,3.0,andrea_k_spillars,on behalf of the Petitioner,john_h_blume,on behalf of the Respondent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,minority,majority,majority,minority,majority,majority,,,,,,,majority,minority,,,,,,0
5110,2006.06-340,National Association of Home Builders v. Defenders of Wildlife,06-340,1176786000.0,1182747600.0,1167976800.0,National Association of Home Builders et al.,Petitioner,Defenders of Wildlife et al.,Respondent,"National Association of Home Builders, et al.",majority opinion,5.0,4.0,edwin_s_kneedler,,eric_r_glitzenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5111,2006.06-341,BCI Coca-Cola Bottling Company of Los Angeles v. Equal Employment Opportunity Commission,06-341,,1176354000.0,1167976800.0,BCI Coca-Cola Bottling Company of Los Angeles,Petitioner,Equal Employment Opportunity Commission,Respondent,neither party,dismissal - other,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,none,none,none,none,none,none,,,,,,,none,none,,,,,,0
5112,2006.06-376,Hinck v. United States,06-376,1177304400.0,1179723600.0,1168581600.0,John F. Hinck et ux.,Petitioner,United States,Respondent,,majority opinion,9.0,0.0,thomas_e_redding,on behalf of Petitioner,jonathan_l_marcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,0
5113,2006.06-413,Uttecht v. Brown,06-413,1176786000.0,1180933200.0,1168581600.0,"Jeffrey Uttecht, Superintendent, Washington State Penitentiary",Petitioner,Cal Coburn Brown,Respondent,"Jeffrey Uttecht, Superintendent, Washington State Penitentiary",majority opinion,5.0,4.0,suzanne_lee_elliott,on behalf of Respondent,john_j_samson,,michael_r_dreeben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5114,2006.06-427,Tennessee Secondary School Athletic Association v. Brentwood Academy,06-427,1176872400.0,1182402000.0,1167976800.0,Tennessee Secondary School Athletic Association,Petitioner,Brentwood Academy,Respondent,Tennessee Secondary School Athletic Association,majority opinion,9.0,0.0,maureen_e_mahoney,,dan_himmelfarb,,james_f_blumstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,majority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
5115,2006.06-480,"Leegin Creative Leather Products, Inc. v. PSKS, Inc.",06-480,1174885200.0,1183006800.0,1165471200.0,"Leegin Creative Leather Products, Inc.",Petitioner,"PSKS, Inc., dba Kay's Kloset . . . Kay's Shoes",Respondent,"Leegin Creative Leather Products, Inc.",majority opinion,5.0,4.0,theodore_b_olson,argued the cause for the petitioner,thomas_g_hungar,"Deputy Solicitor General, Department of Justice, on behalf of the United States, as amicus curiae, supporting the petitioner",robert_w_coykendall,argued the cause for the respondent,barbara_d_underwood,"Solicitor General, New York, on behalf of New York et al. as amicus curiae, supporting the respondent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,minority,majority,minority,minority,,,,,,,majority,majority,,,,,,1
5116,2006.06-484,"Tellabs, Inc. v. Makor Issues & Rights, Ltd.",06-484,1175058000.0,1182402000.0,1167976800.0,"Tellabs, Inc., et al.",Petitioner,"Makor Issues & Rights, Ltd., et al.",Respondent,"Tellabs, Inc., et al.",majority opinion,8.0,1.0,carter_g_phillips,for the petitioners,kannon_k_shanmugam,"Assistant to the Solicitor General, Department of Justice, for the United States, as amicus curiae, supporting the petitioners",arthur_r_miller,for the respondents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minority,,majority,majority,majority,majority,majority,majority,,,,,,,majority,majority,,,,,,1
