,file_name,advocate,advocate_label
1687,1984.84-592,andrew_m_eschen,behalf_respondent
1688,1984.84-648,richard_jordan_eisenberg,behalf_respondent
1689,1984.84-679,bruce_m_kuhlik,behalf_ac_respondent
1690,1984.84-68,louis_f_claiborne,behalf_ac_respondent
1691,1984.84-755,peter_marvin_horstman,behalf_respondent
1692,1984.84-76,wilson_edward_still_jr,behalf_respondent
1693,1984.84-776,philip_s_carchman,behalf_petitioner
1694,1984.84-778,deborah_h_k_chasanow,behalf_petitioner
1695,1984.84-822,donald_e_egan,behalf_petitioner
1696,1984.84-849,george_m_geoghegan_jr,behalf_petitioner
1697,1984.84-861,norton_j_come,behalf_petitioner
1698,1984.84-9,brad_n_baker,behalf_respondent
1699,1985.35_orig,louis_f_claiborne,behalf_respondent
1700,1985.83-1968,lacy_h_thornburg,behalf_petitioner
1701,1985.83-2004,donald_j_zoeller,behalf_petitioner
1702,1985.84-1023,judy_clare_clarke,behalf_respondent
1703,1985.84-1044,robert_q_harris,behalf_petitioner
1704,1985.84-1070,timothy_r_malone,behalf_respondent
1705,1985.84-1076,ed_davis_noble_jr,behalf_respondent
1706,1985.84-1077,gene_b_mechanic,behalf_respondent
1707,1985.84-1097,kathryn_a_oberly,behalf_respondent
1708,1985.84-1103,john_steven_clark,behalf_respondent
1709,1985.84-1144,charles_l_birke,behalf_respondent
1710,1985.84-1160,robert_e_manley,behalf_petitioner
1711,1985.84-1198,jeff_blackburn,behalf_respondent
1712,1985.84-1236,joseph_t_mc_laughlin,behalf_respondent
1713,1985.84-1240,cleon_kilmer_combs,behalf_respondent
1714,1985.84-1244,william_m_evans,behalf_petitioner
1715,1985.84-1259,jane_m_gootee,behalf_petitioner
1716,1985.84-1273,michael_m_conway,behalf_respondent
1717,1985.84-1274,michael_bradfield,behalf_petitioner
1718,1985.84-1279,richard_e_fairbanks_jr,behalf_petitioner
1719,1985.84-1288,william_t_coleman_jr,behalf_respondent
1720,1985.84-1321,patrick_reilly_grady,behalf_respondent
1721,1985.84-1340,jerome_a_susskind,behalf_respondent
1722,1985.84-1360,jack_r_burns,behalf_respondent
1723,1985.84-1361,bruce_m_kuhlik,behalf_petitioner
1724,1985.84-1362,kirk_j_emge,behalf_petitioner
1725,1985.84-1379,r_peter_carey,behalf_respondent
1726,1985.84-1479,steven_p_kartagener,behalf_petitioner
1727,1985.84-1480,ann_carrison_paschall,behalf_petitioner
1728,1985.84-1484,charles_d_hoornstra,behalf_petitioner
1729,1985.84-1485,constance_l_messore,behalf_petitioner
1730,1985.84-1491,david_h_marion,behalf_petitioner
1731,1985.84-1493,nopton_j_come,behalf_petitioner
1732,1985.84-1503,edwin_vieira_jr,behalf_respondent
1733,1985.84-1513,marshall_w_krause,behalf_respondent
1734,1985.84-1529,richard_a_epstein,behalf_respondent
1735,1985.84-1531,ronald_j_bretz,behalf_respondent
1736,1985.84-1538,laurence_h_tribe,behalf_respondent
1737,1985.84-1554,sherman_l_cohn,behalf_respondent
1738,1985.84-1555,wayne_jett,behalf_petitioner
1739,1985.84-1560,joyce_ellen_m_reikes,behalf_respondent
1740,1985.84-1580,holly_macuican,behalf_respondent
1741,1985.84-1586,ann_m_sheadel,behalf_petitioner
1742,1985.84-1601,theodore_b_olson,behalf_petitioner
1743,1985.84-1602,david_j_branson,behalf_petitioner
1744,1985.84-1606,george_kannar,behalf_respondent
1745,1985.84-1616,m_roland_nachman_jr,behalf_respondent
1746,1985.84-1636,michael_g_dane,behalf_respondent
1747,1985.84-1644,john_haggerty,behalf_respondent
1748,1985.84-1656,o_peter_sherwood,behalf_respondent
1749,1985.84-1661,allan_j_nodes,behalf_petitioner
1750,1985.84-1667,william_a_coats,behalf_petitioner
1751,1985.84-1686,richard_farber,behalf_respondent
1752,1985.84-1717,eugene_g_iredale,behalf_respondent
1753,1985.84-1725,andrew_j_pincus,behalf_petitioner
1754,1985.84-1726,robert_eugene_smith,behalf_respondent
1755,1985.84-1728,carolyn_b_kuhl,behalf_petitioner
1756,1985.84-1744,roger_clegg,behalf_respondent
1757,1985.84-1777,marsha_s_berzon,behalf_petitioner
1758,1985.84-1803,kenneth_kimerling,behalf_respondent
1759,1985.84-1809,marcy_jk_tiffany,behalf_petitioner
1760,1985.84-1839,peter_g_banta,behalf_respondent
1761,1985.84-1865,john_steven_clark,behalf_petitioner
1762,1985.84-1903,maria_milagros_soto,behalf_petitioner
1763,1985.84-1904,michael_a_casale,behalf_respondent
1764,1985.84-1905,carolyn_b_kuhl,behalf_petitioner
1765,1985.84-1913,laurence_gold,behalf_respondent
1766,1985.84-1922,gerard_e_lynch,behalf_respondent
1767,1985.84-1923,edwin_s_kneedler,behalf_petitioner
1768,1985.84-1944,edward_f_sutkowski,behalf_respondent
1769,1985.84-1948,theodore_l_tripp_jr,behalf_respondent
1770,1985.84-1972,charles_a_rothfeld,behalf_petitioner
1771,1985.84-1973,raymond_cross,behalf_petitioner
1772,1985.84-1974,w_j_michael_cody,behalf_petitioner
1773,1985.84-1979,patricia_j_barry,behalf_respondent
1774,1985.84-1999,john_d_maddox,behalf_respondent
1775,1985.84-2015,howard_n_ellman,behalf_petitioner
1776,1985.84-2030,lloyd_e_constantine,behalf_respondent
1777,1985.84-489,leroy_s_zimmerman,behalf_petitioner
1778,1985.84-495,kathryn_kolbert,behalf_respondent
1779,1985.84-5555,william_duncan_little_iii,behalf_respondent
1780,1985.84-5630,christopher_danahy_stanley,behalf_petitioner
1781,1985.84-5786,paul_martin_klein,behalf_petitioner
1782,1985.84-5872,stephen_allan_saltzbug,behalf_petitioner
1783,1985.84-6263,j_david_niehaus,behalf_petitioner
1784,1985.84-6270,louis_j_caruso,behalf_respondent
1785,1985.84-6470,james_d_crawford,behalf_petitioner
1786,1985.84-6646,james_e_kulp,behalf_respondent
1787,1985.84-6807,dan_w_evers,behalf_petitioner
1788,1985.84-6859,harold_m_coombs_jr,behalf_respondent
1789,1985.84-701,kathryn_a_oberly,behalf_petitioner
1790,1985.84-732,g_flint_taylor_jr,behalf_respondent
1791,1985.84-773,john_c_youngman_jr,behalf_respondent
1792,1985.84-780,kenneth_s_geller,behalf_petitioner
1793,1985.84-782,don_brantley_miller,behalf_respondent
1794,1985.84-786,anthony_whitcomb_beardsley,behalf_respondent
1795,1985.84-801,william_f_mc_enroe,behalf_petitioner
1796,1985.84-836,clifford_earl_tedmon,behalf_respondent
1797,1985.84-902,joseph_c_mellichamp_iii,behalf_respondent
1798,1985.84-978,mary_carol_jacobson,behalf_respondent
1799,1985.85-117,deputy_solicitor_general_louis_r_cohen,behalf_ac_respondent
1800,1985.85-1377,lloyd_n_cutler,behalf_petitioner
1801,1985.85-140,michael_e_hobbs,behalf_petitioner
1802,1985.85-162,paul_g_bardacke,behalf_petitioner
1803,1985.85-195,carson_f_eller,behalf_respondent
1804,1985.85-198,leland_s_van_koten,behalf_petitioner
1805,1985.85-202,charles_hanemann,behalf_respondent
1806,1985.85-21,douglas_v_rigler,behalf_petitioner
1807,1985.85-215,steven_j_cooperstein,behalf_respondent
1808,1985.85-217,bayless_e_biles,behalf_respondent
1809,1985.85-224,jonathan_kotler,behalf_petitioner
1810,1985.85-225,edwin_s_kneedler,behalf_petitioner
1811,1985.85-227,robert_l_eberhardt,behalf_respondent
1812,1985.85-246,jeffrey_p_minear,behalf_petitioner
1813,1985.85-250,maria_norma_martinez,behalf_respondent
1814,1985.85-289,douglas_l_parker,behalf_respondent
1815,1985.85-363,john_j_defranks,behalf_petitioner
1816,1985.85-385,andrew_j_pincus,behalf_petitioner
1817,1985.85-390,edward_j_perez,behalf_petitioner
1818,1985.85-410,patrick_j_berardo,behalf_petitioner
1819,1985.85-434,andrew_j_pincus,behalf_petitioner
1820,1985.85-437,paul_j_cambria_jr,behalf_respondent
1821,1985.85-488,william_b_ball,behalf_respondent
1822,1985.85-499,t_h_freeland_iii,behalf_petitioner
1823,1985.85-5023,gerald_r_grant,behalf_respondent
1824,1985.85-5189,stephen_j_cribari,behalf_petitioner
1825,1985.85-519,robert_a_brunig,behalf_petitioner
1826,1985.85-521,andrew_d_hurwitz,behalf_respondent
1827,1985.85-5238,frank_w_heft_jr,behalf_petitioner
1828,1985.85-5319,robert_a_harper_jr,behalf_petitioner
1829,1985.85-54,charles_a_rothfeld,behalf_petitioner
1830,1985.85-5404,verlin_r_meinz,behalf_petitioner
1831,1985.85-546,edwin_s_kneedler,behalf_petitioner
1832,1985.85-5487,james_e_kulp,behalf_respondent
1833,1985.85-554,o_clayton_lilienstern,behalf_respondent
1834,1985.85-5542,richard_h_burr,behalf_petitioner
1835,1985.85-568,deputy_solicitor_general_louis_r_cohen,behalf_ac_petitioner
1836,1985.85-588,ronald_l_ellis,behalf_respondent
1837,1985.85-599,francis_m_gregory_jr,behalf_respondent
1838,1985.85-619,stanley_m_chesley,behalf_respondent
1839,1985.85-62,e_paul_eggert,behalf_respondent
1840,1985.85-621,leslie_j_carson_jr,behalf_respondent
1841,1985.85-632,rene_h_reixach_jr,behalf_respondent
1842,1985.85-664,william_b_schultz,behalf_respondent
1843,1985.85-755,paul_mc_collum,behalf_respondent
1844,1985.85-88,esther_l_hornik,behalf_petitioner
1845,1985.85-93,carolyn_b_kuhl,behalf_petitioner
1846,1985.85-954,arnold_i_burns,behalf_petitioner
1847,1986.65_orig,charlotte_uram,behalf_petitioner
1848,1986.84-1947,michael_f_close,behalf_petitioner
1849,1986.84-2022,w_stephen_cannon,behalf_ac_petitioner
1850,1986.84-6075,alan_m_dershowitz,behalf_petitioner
1851,1986.84-6811,john_charles_boger,behalf_petitioner
1852,1986.85-1021,erwin_n_griswold,behalf_petitioner
1853,1986.85-1027,john_w_rood_iii,behalf_respondent
1854,1986.85-1033,carl_j_schuman,behalf_petitioner
1855,1986.85-1043,john_e_nolan_jr,behalf_petitioner
1856,1986.85-1088,l_vastine_stabler_jr,behalf_petitioner
1857,1986.85-1092,rex_e_lee,behalf_petitioner
1858,1986.85-1129,constance_e_brooks,behalf_petitioner
1859,1986.85-1140,james_r_mc_call,behalf_respondent
1860,1986.85-1180,john_g_donhoff,behalf_respondent
1861,1986.85-1199,michael_m_berger,behalf_petitioner
1862,1986.85-1200,barbara_r_banke,behalf_respondent
1863,1986.85-1206,roger_clegg,behalf_ac_petitioner
1864,1986.85-1208,deputy_solicitor_general_louis_r_cohen,behalf_respondent
1865,1986.85-1222,michael_e_roper,behalf_petitioner
1866,1986.85-1226,carroll_baymiller,behalf_respondent
1867,1986.85-1233,roy_l_reardon,behalf_petitioner
1868,1986.85-1239,donald_s_cooper,behalf_respondent
1869,1986.85-1244,thomas_g_corcoran_jr,behalf_petitioner
1870,1986.85-1259,richard_n_nageotte,behalf_petitioner
1871,1986.85-1277,brian_t_hayes,behalf_petitioner
1872,1986.85-129,michael_l_boiccurt,behalf_respondent
1873,1986.85-1329,james_a_cohen,behalf_petitioner
1874,1986.85-1347,edward_marcus_clark,behalf_petitioner
1875,1986.85-1358,thomas_j_czelusta,behalf_petitioner
1876,1986.85-1370,john_steven_clark,behalf_respondent
1877,1986.85-1384,henry_thomas_herschel,behalf_petitioner
1878,1986.85-1385,lynne_e_mc_nown,behalf_respondent
1879,1986.85-1409,edwin_s_kneedler,behalf_petitioner
1880,1986.85-1433,timothy_a_baughman,behalf_petitioner
1881,1986.85-1449,charles_p_bauer,behalf_respondent
1882,1986.85-1513,wendell_r_bird,behalf_petitioner
1883,1986.85-1517,seth_jeremy_benezra,behalf_respondent
1884,1986.85-1520,andrew_j_pincus,behalf_petitioner
1885,1986.85-1530,michael_c_towers,behalf_respondent
1886,1986.85-1563,jay_m_bloom,behalf_petitioner
1887,1986.85-1581,ribert_w_bruce_jr,behalf_petitioner
1888,1986.85-1589,joe_r_bottomly,behalf_respondent
1889,1986.85-1613,deputy_solicitor_general_louis_r_cohen,behalf_petitioner
1890,1986.85-1630,robert_harold_vesely,behalf_respondent
1891,1986.85-1656,john_r_breihan,behalf_respondent
1892,1986.85-1658,jay_e_ricks,behalf_petitioner
1893,1986.85-1672,penelope_m_cooper,behalf_respondent
1894,1986.85-1695,jeffrey_p_minear,behalf_ac_neutral
1895,1986.85-1708,roderick_eugene_walston,behalf_petitioner
1896,1986.85-1716,michael_d_cucullu,behalf_petitioner
1897,1986.85-1722,roger_clegg,behalf_ac_petitioner
1898,1986.85-1736,alan_i_horowitz,behalf_respondent
1899,1986.85-1772,edwin_s_kneedler,behalf_respondent
1900,1986.85-1798,david_boies,behalf_respondent
1901,1986.85-1804,laurence_gold,behalf_respondent
1902,1986.85-1835,arnold_t_guminski,behalf_petitioner
1903,1986.85-1924,laurence_j_cohen,behalf_respondent
1904,1986.85-1940,jeffrey_p_minear,behalf_petitioner
1905,1986.85-1963,william_b_collins,behalf_petitioner
1906,1986.85-1973,glenn_a_stanko,behalf_petitioner
1907,1986.85-2039,joel_d_eaton,behalf_respondent
1908,1986.85-2064,mark_l_rotert,behalf_petitioner
1909,1986.85-2067,kathy_goudy,behalf_respondent
1910,1986.85-2068,lloyd_n_cutler,behalf_respondent
1911,1986.85-2099,gaele_m_barthold,behalf_petitioner
1912,1986.85-2116,lino_j_saldana,behalf_petitioner
1913,1986.85-2121,jack_roberts,behalf_petitioner
1914,1986.85-2156,patricia_a_brannan,behalf_petitioner
1915,1986.85-2169,caroline_mitchell,behalf_respondent
1916,1986.85-303,albert_a_riederer,behalf_petitioner
1917,1986.85-473,ronald_g_carr,behalf_petitioner
1918,1986.85-494,marian_m_johnston,behalf_respondent
1919,1986.85-495,thomas_sullivan,behalf_petitioner
1920,1986.85-530,joel_i_klein,behalf_ac_neutral
1921,1986.85-5348,kevin_michael_mcnally,behalf_petitioner
1922,1986.85-5454,andru_h_volinsky,behalf_petitioner
1923,1986.85-558,carter_g_phillips,behalf_petitioner
1924,1986.85-5915,bayard_e_harris,behalf_respondent
1925,1986.85-5939,peter_d_coddington,behalf_respondent
1926,1986.85-608,miriam_f_miquelon,behalf_respondent
1927,1986.85-637,yvette_hall_war_bonnett,behalf_respondent
1928,1986.85-6461,george_j_sadd,behalf_respondent
1929,1986.85-656,daniel_jesse_smith,behalf_respondent
1930,1986.85-660,nathan_b_coats,behalf_petitioner
1931,1986.85-6725,lawrence_s_robbins,behalf_respondent
1932,1986.85-6756,craig_s_barnard,behalf_petitioner
1933,1986.85-6790,howard_b_eisenberg,behalf_petitioner
1934,1986.85-686,peter_edward_scheer,behalf_respondent
1935,1986.85-693,graydon_s_staring,behalf_petitioner
1936,1986.85-701,charles_n_steele,behalf_petitioner
1937,1986.85-732,mark_v_meierhenry,behalf_respondent
1938,1986.85-759,gerald_a_kroop,behalf_respondent
1939,1986.85-766,elliot_f_gerson,behalf_petitioner
1940,1986.85-767,michael_david_calhoun,behalf_respondent
1941,1986.85-781,morgan_j_frankel,behalf_respondent
1942,1986.85-782,dana_marks_keener,behalf_respondent
1943,1986.85-792,john_ob_clarke_jr,behalf_respondent
1944,1986.85-889,john_m_haried,behalf_petitioner
1945,1986.85-899,charles_a_rothfeld,behalf_ac_petitioner
1946,1986.85-920,deputy_solicitor_general_louis_r_cohen,behalf_respondent
1947,1986.85-937,charles_g_brown,behalf_petitioner
1948,1986.85-971,william_t_coleman_jr,behalf_petitioner
1949,1986.85-993,walter_e_carson,behalf_petitioner
1950,1986.85-998,roy_t_englert,behalf_petitioner
1951,1986.85-999,j_richard_cohen,behalf_respondent
1952,1986.86-104,james_r_kapel,behalf_petitioner
1953,1986.86-108,john_g_holl,behalf_petitioner
1954,1986.86-130,j_steven_clark,behalf_respondent
1955,1986.86-133,robert_k_best,behalf_petitioner
1956,1986.86-177,john_a_devault_iii,behalf_petitioner
1957,1986.86-179,rex_e_lee,behalf_petitioner
1958,1986.86-231,carl_l_taylor,behalf_respondent
1959,1986.86-234,carter_g_phillips,behalf_petitioner
1960,1986.86-243,robert_j_collins,behalf_petitioner
1961,1986.86-246,m_daniel_markoff,behalf_respondent
1962,1986.86-251,patricia_rosen,behalf_respondent
1963,1986.86-260,deputy_solicitor_general_louis_r_cohen,behalf_respondent
1964,1986.86-270,john_g_kester,behalf_respondent
1965,1986.86-281,joseph_a_connors_iii,behalf_petitioner
1966,1986.86-319,michael_k_kellogg,behalf_respondent
1967,1986.86-322,william_h_block,behalf_respondent
1968,1986.86-337,betty_jo_christian,behalf_petitioner
1969,1986.86-341,john_c_yavis_jr,behalf_petitioner
1970,1986.86-357,stephen_m_shapiro,behalf_petitioner
1971,1986.86-381,dennis_p_riordan,behalf_respondent
1972,1986.86-39,john_ob_clarke_jr,behalf_respondent
1973,1986.86-393,richard_a_kupfer,behalf_respondent
1974,1986.86-421,judith_resnik,behalf_respondent
1975,1986.86-44,theodore_grant_eppenstein,behalf_respondent
1976,1986.86-461,stephen_l_pevar,behalf_respondent
1977,1986.86-475,curtis_r_boisfontaine,behalf_respondent
1978,1986.86-497,john_h_bingler_jr,behalf_petitioner
1979,1986.86-5020,george_e_burns_jr,behalf_petitioner
1980,1986.86-509,catherine_c_mclamb,behalf_petitioner
1981,1986.86-510,benjamin_l_zelenko,behalf_respondent
1982,1986.86-511,matthew_j_zinn,behalf_respondent
1983,1986.86-526,gerald_d_skoning,behalf_petitioner
1984,1986.86-5324,alan_g_habermehl,behalf_petitioner
1985,1986.86-5344,anthony_calvello,behalf_petitioner
1986,1986.86-5375,joseph_m_nursey,behalf_petitioner
1987,1986.86-566,peter_brown_dolan,behalf_petitioner
1988,1986.86-572,mark_a_posnansky,behalf_respondent
1989,1986.86-6,roy_t_englert,behalf_ac_petitioner
1990,1986.86-71,john_f_pritchard,behalf_petitioner
1991,1986.86-80,stephen_r_mahler,behalf_respondent
1992,1986.86-87,anthony_m_cardinale,behalf_respondent
1993,1986.86-88,charles_a_rothfeld,behalf_respondent
1994,1986.86-98,william_watt_campbell,behalf_petitioner
1995,1987.85-1551,norman_l_cantor,behalf_respondent
1996,1987.85-1765,bruce_j_ennis_jr,behalf_respondent
1997,1987.85-1910,gary_v_mcgowan,behalf_petitioner
1998,1987.86-1013,marilyn_b_miles,behalf_respondent
1999,1987.86-1052,jeffrey_p_minear,behalf_ac_respondent
2000,1987.86-1108,susan_r_harritt,behalf_petitioner
2001,1987.86-1145,thomas_m_triplett,behalf_respondent
2002,1987.86-1357,edwin_s_kneedler,behalf_petitioner
2003,1987.86-1387,ernest_l_mathews_jr,behalf_petitioner
2004,1987.86-1415,leonard_j_koerner,behalf_respondent
2005,1987.86-1430,jack_e_urquhart,behalf_respondent
2006,1987.86-1461,lawrence_m_cohen,behalf_petitioner
2007,1987.86-1471,lawrence_s_robbins,behalf_petitioner
2008,1987.86-1512,mary_s_burdick,behalf_respondent
2009,1987.86-1602,h_miles_cohn,behalf_petitioner
2010,1987.86-1650,steven_a_fehr,behalf_respondent
2011,1987.86-1672,charles_r_hembree,behalf_respondent
2012,1987.86-1715,lawrence_s_robbins,behalf_respondent
2013,1987.86-1743,paul_a_manion,behalf_petitioner
2014,1987.86-1753,charles_a_rothfeld,behalf_respondent
2015,1987.86-1781,laurence_h_tribe,behalf_respondent
2016,1987.86-1824,andrea_l_solak,behalf_petitioner
2017,1987.86-1836,alan_mansfield,behalf_petitioner
2018,1987.86-2000,carl_ziemba,behalf_respondent
2019,1987.86-2037,clinton_j_miller_iii,behalf_petitioner
2020,1987.86-279,joel_w_sternman,behalf_petitioner
2021,1987.86-422,don_d_buchwald,behalf_petitioner
2022,1987.86-472,michael_lee_hertzberg,behalf_petitioner
2023,1987.86-594,norton_j_come,behalf_petitioner
2024,1987.86-6109,charles_a_rothfeld,behalf_respondent
2025,1987.86-6124,thomas_m_carpenter,behalf_petitioner
2026,1987.86-6169,harry_f_tepker_jr,behalf_petitioner
2027,1987.86-637,edwin_vieira_jr,behalf_respondent
2028,1987.86-651,david_silberman,behalf_petitioner
2029,1987.86-6757,paul_papak,behalf_petitioner
2030,1987.86-684,michael_j_pear,behalf_petitioner
2031,1987.86-714,m_clay_alspaugh,behalf_respondent
2032,1987.86-728,sheila_l_brogna,behalf_respondent
2033,1987.86-740,robert_a_kutcher,behalf_petitioner
2034,1987.86-751,vester_t_hughes_jr,behalf_petitioner
2035,1987.86-753,harry_d_miller,behalf_petitioner
2036,1987.86-761,rosalyn_b_kaplan,behalf_respondent
2037,1987.86-805,richard_g_taranto,behalf_ac_petitioner
2038,1987.86-836,leslie_d_edwards,behalf_respondent
2039,1987.86-890,larry_r_etzweiler,behalf_petitioner
2040,1987.86-935,andrea_l_biren,behalf_respondent
2041,1987.86-937,lawrence_s_robbins,behalf_petitioner
2042,1987.86-939,jeffrey_p_minear,behalf_petitioner
2043,1987.86-946,william_f_gary,behalf_petitioner
2044,1987.86-964,kenneth_rigby,behalf_respondent
2045,1987.86-978,john_l_kirwin,behalf_petitioner
2046,1987.86-995,roy_t_englert,behalf_respondent
2047,1987.87-1279,thomas_s_martin,behalf_respondent
2048,1987.87-16,donald_l_cox,behalf_petitioner
2049,1987.87-259,charles_c_jackson,behalf_respondent
2050,1987.87-267,andrew_rinker_jr,behalf_petitioner
2051,1987.87-3,roy_t_englert,behalf_respondent
2052,1987.87-328,errol_copilevitz,behalf_respondent
2053,1987.87-354,bruce_m_ferg,behalf_petitioner
2054,1987.87-363,richard_g_taranto,behalf_petitioner
2055,1987.87-4,john_j_cleary,behalf_petitioner
2056,1987.87-416,kevin_t_baine,behalf_petitioner
2057,1987.87-505,benton_musslewhite,behalf_petitioner
2058,1987.87-5096,jacob_l_safron,behalf_respondent
2059,1987.87-519,susan_s_dickerson,behalf_petitioner
2060,1987.87-5367,george_e_burns_jr,behalf_petitioner
2061,1987.87-5546,william_c_zapalac,behalf_respondent
2062,1987.87-59,glen_d_nager,behalf_petitioner
2063,1987.87-6,don_ferris,behalf_petitioner
2064,1987.87-65,robert_d_parrillo,behalf_petitioner
2065,1987.87-82,mary_e_curtin,behalf_respondent
2066,1988.86-1088,david_rudovsky,behalf_respondent
2067,1988.86-1856,frank_a_caro_jr,behalf_respondent
2068,1988.86-1879,charles_fried,behalf_respondent
2069,1988.86-1904,daniel_f_davis,behalf_respondent
2070,1988.86-1940,bruce_m_stark,behalf_respondent
2071,1988.87-1020,paul_s_davis,behalf_petitioner
2072,1988.87-1022,richard_david_emery,behalf_respondent
2073,1988.87-1031,clinton_j_miller_iii,behalf_respondent
2074,1988.87-1043,i_william_cohen,behalf_respondent
2075,1988.87-1054,david_silberman,behalf_respondent
2076,1988.87-1055,george_n_tompkins_jr,behalf_respondent
2077,1988.87-1061,rex_e_lee,behalf_petitioner
2078,1988.87-1064,charles_e_peery,behalf_respondent
2079,1988.87-1097,ronald_n_sutter,behalf_respondent
2080,1988.87-1104,susan_v_boleyn,behalf_petitioner
2081,1988.87-1160,peter_buscemi,behalf_petitioner
2082,1988.87-1165,edwin_s_kneedler,behalf_respondent
2083,1988.87-1167,james_h_heller,behalf_respondent
2084,1988.87-1168,walter_b_slocombe,behalf_respondent
2085,1988.87-1190,roy_t_englert,behalf_petitioner
2086,1988.87-1201,laurie_webb_daniel,behalf_petitioner
2087,1988.87-1206,kenneth_rosenblatt,behalf_respondent
2088,1988.87-1207,william_burnham,behalf_petitioner
2089,1988.87-121,margene_a_roper,behalf_petitioner
2090,1988.87-1224,theodore_a_cohen,behalf_petitioner
2091,1988.87-1241,john_george_knorr_iii,behalf_petitioner
2092,1988.87-1245,roger_j_george_jr,behalf_petitioner
2093,1988.87-1252,mark_reinhardt,behalf_petitioner
2094,1988.87-1269,james_g_brosnahan,behalf_respondent
2095,1988.87-1277,j_steven_clark,behalf_petitioner
2096,1988.87-1295,robert_p_goldberg,behalf_respondent
2097,1988.87-1303,william_ullrich,behalf_respondent
2098,1988.87-1318,james_e_harrington,behalf_petitioner
2099,1988.87-1327,daniel_h_israel,behalf_petitioner
2100,1988.87-1346,tomas_morgan_russell,behalf_petitioner
2101,1988.87-1372,douglas_r_burnett,behalf_respondent
2102,1988.87-1379,roy_t_englert,behalf_petitioner
2103,1988.87-1387,douglas_m_fryer,behalf_petitioner
2104,1988.87-1428,david_w_carpenter,behalf_respondent
2105,1988.87-1437,mark_l_zalaoras,behalf_respondent
2106,1988.87-1485,william_w_rosen,behalf_petitioner
2107,1988.87-1490,john_e_mallard,behalf_petitioner
2108,1988.87-154,donald_j_sullivan,behalf_petitioner
2109,1988.87-1555,lawrence_m_mann,behalf_respondent
2110,1988.87-1589,john_ob_clarke_jr,behalf_respondent
2111,1988.87-1602,gaele_m_barthold,behalf_petitioner
2112,1988.87-1622,jeffrey_c_sullivan,behalf_petitioner
2113,1988.87-1651,richard_j_vita,behalf_respondent
2114,1988.87-1661,david_s_baron,behalf_respondent
2115,1988.87-1703,david_a_bricklin,behalf_respondent
2116,1988.87-1704,david_a_bricklin,behalf_respondent
2117,1988.87-1716,laurence_h_tribe,behalf_respondent
2118,1988.87-1729,william_c_bryson,behalf_respondent
2119,1988.87-1759,robert_h_chanin,behalf_petitioner
2120,1988.87-1815,joseph_s_elder_ii,behalf_respondent
2121,1988.87-1816,thomas_d_caldwell_jr,behalf_respondent
2122,1988.87-1848,daniel_j_sheehan_jr,behalf_respondent
2123,1988.87-1855,maria_parisi_vickers,behalf_petitioner
2124,1988.87-1862,roy_t_englert,behalf_ac_petitioner
2125,1988.87-1865,james_b_koch,behalf_respondent
2126,1988.87-1868,patrick_f_mccartan,behalf_petitioner
2127,1988.87-1882,george_a_rutherglen,behalf_respondent
2128,1988.87-1905,richard_james_braun,behalf_petitioner
2129,1988.87-1939,cornish_f_hitchcock,behalf_respondent
2130,1988.87-1945,robert_j_ruiz,behalf_respondent
2131,1988.87-1956,p_cameron_devore,behalf_respondent
2132,1988.87-1973,joseph_t_cook,behalf_petitioner
2133,1988.87-201,dennis_a_cornell,behalf_respondent
2134,1988.87-2013,henry_t_reath,behalf_respondent
2135,1988.87-2050,peter_buscemi,behalf_petitioner
2136,1988.87-2098,richard_mcmillan_jr,behalf_respondent
2137,1988.87-2127,edwin_s_kneedler,behalf_respondent
2138,1988.87-248,philip_w_mcdowell,behalf_respondent
2139,1988.87-271,andrew_m_kramer,behalf_petitioner
2140,1988.87-329,joel_d_eaton,behalf_respondent
2141,1988.87-453,mark_l_evans,behalf_petitioner
2142,1988.87-470,stephen_goldsmith,behalf_respondent
2143,1988.87-5259,david_e_bindi,behalf_respondent
2144,1988.87-548,lawrence_s_robbins,behalf_ac_petitioner
2145,1988.87-56,kenneth_kimerling,behalf_respondent
2146,1988.87-5677,robert_v_shuff_jr,behalf_respondent
2147,1988.87-5840,james_e_sutherland,behalf_petitioner
2148,1988.87-6116,mark_b_robinette,behalf_respondent
2149,1988.87-6177,curtis_c_mason,behalf_petitioner
2150,1988.87-636,richard_g_taranto,behalf_ac_respondent
2151,1988.87-6405,charles_a_palmer,behalf_respondent
2152,1988.87-6431,brian_j_martin,behalf_respondent
2153,1988.87-6571,h_gerald_beaver,behalf_petitioner
2154,1988.87-6997,christopher_d_cerf,behalf_petitioner
2155,1988.87-7023,louis_j_caruso,behalf_respondent
2156,1988.87-7028,paul_m_bator,behalf_ac_neutral
2157,1988.87-746,robert_aw_boraks,behalf_petitioner
2158,1988.87-751,michael_k_kellogg,behalf_petitioner
2159,1988.87-764,parker_d_thomson,behalf_petitioner
2160,1988.87-821,mark_e_solomons,behalf_petitioner
2161,1988.87-826,walter_a_smith_jr,behalf_petitioner
2162,1988.87-963,thomas_w_merrill,behalf_respondent
2163,1988.87-980,edward_a_miller,behalf_respondent
2164,1988.87-981,dennis_k_larry,behalf_respondent
2165,1988.87-984,kenneth_s_geller,behalf_petitioner
2166,1988.87-996,jeffrey_p_minear,behalf_respondent
2167,1988.87-998,walter_h_ryland,behalf_respondent
2168,1988.88-1,john_ob_clarke_jr,behalf_respondent
